SourceFile,ArtworkSourceInvURL,ArtworkSourceInventoryNo,ArtworkDateCreated,ArtworkSource,ArtworkCopyrghtNotice,ArtworkCreator,ArtworkTitle,LicensorName,LicensorStreetAddress,LicensorCity,LicensorPostalCode,LicensorCountry,LicensorTelephone1,LicensorTelephoneType1,LicensorEmail,LicensorURL,CopyrightFlag,Description,IntellectualGenre,Label,OriginalDocumentID,Source,Subject,UsageTerms,Webstatement
0000_GRO0524_I kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,0000.GRO0524.I,circa 1701 - circa 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, 18de eeuw",Heilige Drievuldigheid,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige Drievuldigheid (Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, circa 1701 - circa 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige Drievuldigheid,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040100000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0237_I,0000.GRO0237.I,circa 1635 - circa 1640,Musea Brugge - Groeningemuseum,Public domain,"Hoecke, Jan van den",Jakobs verzoening met Esau,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Jakobs verzoening met Esau (Jan van den Hoecke, circa 1635 - circa 1640); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Jakobs verzoening met Esau,http://groeningemuseum.be/collection/work/id/0000_GRO0237_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jan van den Hoecke (http://viaf.org/viaf/45382517), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040101000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1991_GRO0007_I,1991.GRO0007.I,1643,Musea Brugge - Groeningemuseum,Public domain,"Quellinus, Erasmus (II)",Achilles en de dochters van Lycomedes,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Achilles en de dochters van Lycomedes (Erasmus (II) Quellinus, 1643); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Achilles en de dochters van Lycomedes,http://groeningemuseum.be/collection/work/id/1991_GRO0007_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Erasmus (II) Quellinus (http://viaf.org/viaf/35253663), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040102000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0181_I,0000.GRO0181.I,1645,Musea Brugge - Groeningemuseum,Public domain,"Oost, Jacob I van",Portret van een Brugse familie,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van een Brugse familie (Jacob I van Oost, 1645); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van een Brugse familie,http://groeningemuseum.be/collection/work/id/0000_GRO0181_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jacob I van Oost (http://viaf.org/viaf/121625620), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040103000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0672_I,0000.GRO0672.I,1661,Musea Brugge - Groeningemuseum,Public domain,"Oost, Jacob I van",Doornenkroning,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Doornenkroning (Jacob I van Oost, 1661); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Doornenkroning,http://groeningemuseum.be/collection/work/id/0000_GRO0672_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jacob I van Oost (http://viaf.org/viaf/121625620), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040104000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0299_I,0000.GRO0299.I,circa 1640 - circa 1689,Musea Brugge - Groeningemuseum,Public domain,"Cuyck de Myerhop, Frans van",Stilleven met vogels,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Stilleven met vogels (Frans van Cuyck de Myerhop, circa 1640 - circa 1689); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Stilleven met vogels,http://groeningemuseum.be/collection/work/id/0000_GRO0299_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Frans van Cuyck de Myerhop (http://viaf.org/viaf/95733470), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040105000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0156_I,0000.GRO0156.I,1779,Musea Brugge - Groeningemuseum,Public domain,"Suvée, Joseph Benoît",Portret van Paul Josef de Cock,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Paul Josef de Cock (Joseph Benoît Suvée, 1779); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Paul Josef de Cock,http://groeningemuseum.be/collection/work/id/0000_GRO0156_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Benoît Suvée (http://viaf.org/viaf/58829), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040106000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0409_I,0000.GRO0409.I,circa 1724 - circa 1801,Musea Brugge - Groeningemuseum,Public domain,"Cock, Paul Josef de",Landschap met Romeinse ruïnes,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Landschap met Romeinse ruïnes (Paul Josef de Cock, circa 1724 - circa 1801); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Landschap met Romeinse ruïnes,http://groeningemuseum.be/collection/work/id/0000_GRO0409_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Paul Josef de Cock (http://viaf.org/viaf/121962654), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040107000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0138_I,0000.GRO0138.I,1771,Musea Brugge - Groeningemuseum,Public domain,"Suvée, Joseph Benoît",Zelfportret,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Zelfportret (Joseph Benoît Suvée, 1771); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Zelfportret,http://groeningemuseum.be/collection/work/id/0000_GRO0138_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Benoît Suvée (http://viaf.org/viaf/58829), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040108002 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0103_I,0000.GRO0103.I,1819,Musea Brugge - Groeningemuseum,Public domain,"Odevaere, Joseph Denis",Portret van Maria Jozefa Pavot,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Maria Jozefa Pavot (Joseph Denis Odevaere, 1819); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Maria Jozefa Pavot,http://groeningemuseum.be/collection/work/id/0000_GRO0103_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Denis Odevaere (http://viaf.org/viaf/5200190), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040109000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0132_I,0000.GRO0132.I,1791,Musea Brugge - Groeningemuseum,Public domain,"Suvée, Joseph Benoît",Ontdekking van de tekenkunst,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Ontdekking van de tekenkunst (Joseph Benoît Suvée, 1791); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Ontdekking van de tekenkunst,http://groeningemuseum.be/collection/work/id/0000_GRO0132_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Benoît Suvée (http://viaf.org/viaf/58829), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040110000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0377_I,0000.GRO0377.I,1763,Musea Brugge - Groeningemuseum,Public domain,"Suvée, Joseph Benoît",Milo van Croton,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Milo van Croton (Joseph Benoît Suvée, 1763); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Milo van Croton,http://groeningemuseum.be/collection/work/id/0000_GRO0377_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Benoît Suvée (http://viaf.org/viaf/58829), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040111000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0106_I,0000.GRO0106.I,1805,Musea Brugge - Groeningemuseum,Public domain,"Odevaere, Joseph Denis","Vriendschapsportret van de kunstschilders François Wynckelman, Franciscus van der Donckt en Joseph Odevaere",Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Vriendschapsportret van de kunstschilders François Wynckelman, Franciscus van der Donckt en Joseph Odevaere (Joseph Denis Odevaere, 1805); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,"Vriendschapsportret van de kunstschilders François Wynckelman, Franciscus van der Donckt en Joseph Odevaere",http://groeningemuseum.be/collection/work/id/0000_GRO0106_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Denis Odevaere (http://viaf.org/viaf/5200190), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040112000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0078_I,0000.GRO0078.I,circa 1817,Musea Brugge - Groeningemuseum,Public domain,"Kinsoen, Franciscus Josephus",De dood van de vrouw van Belisarius,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"De dood van de vrouw van Belisarius (Franciscus Josephus Kinsoen, circa 1817); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,De dood van de vrouw van Belisarius,http://groeningemuseum.be/collection/work/id/0000_GRO0078_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Franciscus Josephus Kinsoen (http://viaf.org/viaf/55046840), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040113000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1991_GRO0010_Ia,1991.GRO0010.Ia,1818,Musea Brugge - Groeningemuseum,Public domain,"Ducq, Joseph",Portret van Charles-Louis Baron de Keverberg de Kessel,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Charles-Louis Baron de Keverberg de Kessel (Joseph Ducq, 1818); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Charles-Louis Baron de Keverberg de Kessel,http://groeningemuseum.be/collection/work/id/1991_GRO0010_Ia,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Ducq (http://viaf.org/viaf/29805225), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040114000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1991_GRO0010_Ib,1991.GRO0010.Ib,1818,Musea Brugge - Groeningemuseum,Public domain,"Ducq, Joseph",Portret van Mary Lodge,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Mary Lodge (Joseph Ducq, 1818); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Mary Lodge,http://groeningemuseum.be/collection/work/id/1991_GRO0010_Ib,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Ducq (http://viaf.org/viaf/29805225), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040115000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1995_GRO0041_I,1995.GRO0041.I,1814,Musea Brugge - Groeningemuseum,Public domain,"Odevaere, Joseph Denis",Portret van een voornaam man met zijn dochter en een jachthond,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van een voornaam man met zijn dochter en een jachthond (Joseph Denis Odevaere, 1814); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van een voornaam man met zijn dochter en een jachthond,http://groeningemuseum.be/collection/work/id/1995_GRO0041_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Denis Odevaere (http://viaf.org/viaf/5200190), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040117000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0206_I,0000.GRO0206.I,circa 1601 - circa 1625,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, eerste kwart 17de eeuw",Vera Icon,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Vera Icon (Anonieme meester, eerste kwart 17de eeuw, circa 1601 - circa 1625); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Vera Icon,http://groeningemuseum.be/collection/work/id/0000_GRO0206_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, eerste kwart 17de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040118000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0157_I,0000.GRO0157.I,1789,Musea Brugge - Groeningemuseum,Public domain,"Donckt, Joseph Octave van der",Portret van Paul Josef de Cock,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Paul Josef de Cock (Joseph Octave van der Donckt, 1789); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Paul Josef de Cock,http://groeningemuseum.be/collection/work/id/0000_GRO0157_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Octave van der Donckt (http://viaf.org/viaf/96239007), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040119000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0158_I,0000.GRO0158.I,1789,Musea Brugge - Groeningemuseum,Public domain,"Donckt, Joseph Octave van der",Zelfportret,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Zelfportret (Joseph Octave van der Donckt, 1789); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Zelfportret,http://groeningemuseum.be/collection/work/id/0000_GRO0158_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Octave van der Donckt (http://viaf.org/viaf/96239007), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040120000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0076_I,0000.GRO0076.I,circa 1825 - circa 1830,Musea Brugge - Groeningemuseum,Public domain,"Acker, Jean Baptiste van",Portret van Franciscus Josephus Kinsoen,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Franciscus Josephus Kinsoen (Jean Baptiste van Acker, circa 1825 - circa 1830); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Franciscus Josephus Kinsoen,http://groeningemuseum.be/collection/work/id/0000_GRO0076_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jean Baptiste van Acker (http://viaf.org/viaf/96038890), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040121000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0147_I,0000.GRO0147.I,1794 - 1863,Musea Brugge - Groeningemuseum,Public domain,"Acker, Jean Baptiste van",Portret van mevrouw Scipion Corvisart,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van mevrouw Scipion Corvisart (Jean Baptiste van Acker, 1794 - 1863); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van mevrouw Scipion Corvisart,http://groeningemuseum.be/collection/work/id/0000_GRO0147_I,http://www.lukasweb.be/,"aquarel (http://vocab.getty.edu/aat/300078925), Jean Baptiste van Acker (http://viaf.org/viaf/96038890), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040122000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1292_I,0000.GRO1292.I,1758,Musea Brugge - Groeningemuseum,Public domain,"Visch, Matthias de",Allegorie van de edelsmeedkunst,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Allegorie van de edelsmeedkunst (Matthias de Visch, 1758); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Allegorie van de edelsmeedkunst,http://groeningemuseum.be/collection/work/id/0000_GRO1292_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Matthias de Visch (http://viaf.org/viaf/52563048), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040123001 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1513_I,0000.GRO1513.I,circa 1770,Musea Brugge - Groeningemuseum,Public domain,"Visch, Matthias de",Portret van een vrouw,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van een vrouw (Matthias de Visch, circa 1770); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van een vrouw,http://groeningemuseum.be/collection/work/id/0000_GRO1513_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Matthias de Visch (http://viaf.org/viaf/52563048), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040124001 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1454_I,0000.GRO1454.I,1702 - 1765,Musea Brugge - Groeningemuseum,Public domain,"Visch, Matthias de",Portret van een meisje,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van een meisje (Matthias de Visch, 1702 - 1765); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van een meisje,http://groeningemuseum.be/collection/work/id/0000_GRO1454_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Matthias de Visch (http://viaf.org/viaf/52563048), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
